Person Code,Unit Instance Code,Calocc Code,Surname,Forename,Long Description,Register Event ID,Object ID,Register Event Slot ID,Planned Start Date,Planned End Date,is Positive,Postive Marks,Negative Marks,Usage Code
407,1798,2024,Kumar,Thomas,Algorithms,856,15,595,2024-04-26,2023-08-07,N,0,0,A
407,1798,2023,Kumar,Thomas,Algorithms,860,15,837,2023-06-04,2023-11-26,Y,1,1,P
407,1798,2024,Kumar,Thomas,Algorithms,860,15,402,2024-07-03,2023-05-07,N,0,0,A
407,1798,2025,Kumar,Thomas,Algorithms,737,15,667,2025-08-18,2025-03-17,Y,1,1,Y
407,1798,2024,Kumar,Thomas,Algorithms,737,15,878,2024-08-18,2023-01-10,Y,1,1,Y
407,1798,2025,Kumar,Thomas,Algorithms,737,15,867,2025-04-15,2023-08-12,Y,1,1,Y
407,547,2024,Kumar,Thomas,System Administration,683,15,1098,2024-07-12,2023-09-27,Y,1,1,P
407,547,2024,Kumar,Thomas,System Administration,683,15,67,2024-10-31,2023-08-27,Y,1,1,L
407,1896,2023,Kumar,Thomas,Public Speaking,71,15,755,2023-02-06,2023-04-18,N,0,0,A
407,891,2024,Kumar,Thomas,Journalism,462,15,1015,2024-10-10,2023-04-06,Y,1,1,P
291,1266,2023,Ibrahim,Valeria,History,846,757,311,2023-06-04,2023-11-26,Y,1,1,P
291,557,2023,Ibrahim,Valeria,Arabic,376,757,417,2023-03-29,2024-04-27,Y,1,1,P
291,557,2024,Ibrahim,Valeria,Arabic,639,757,1055,2024-03-04,2024-02-14,N,0,0,A
291,557,2023,Ibrahim,Valeria,Arabic,639,757,146,2023-02-07,2024-01-20,N,0,0,A
291,557,2023,Ibrahim,Valeria,Arabic,880,757,993,2023-04-01,2025-02-23,Y,1,1,Y
259,1143,2025,Jimenez,Yuki,Linguistics,223,444,498,2025-08-12,2023-11-10,Y,1,1,O
259,1306,2025,Jimenez,Yuki,French,223,444,498,2025-08-12,2023-11-10,Y,1,1,O
259,1306,2025,Jimenez,Yuki,French,37,444,542,2025-06-19,2024-07-19,Y,1,1,O
259,1143,2025,Jimenez,Yuki,Linguistics,37,444,542,2025-06-19,2024-07-19,Y,1,1,O
231,1437,2025,Popov,Rumbidzai,Cybersecurity,37,330,574,2025-04-03,2023-11-01,Y,1,1,O
231,1143,2025,Popov,Rumbidzai,Linguistics,37,330,574,2025-04-03,2023-11-01,Y,1,1,O
231,1920,2024,Popov,Rumbidzai,English Literature,678,330,330,2024-05-04,2024-06-19,Y,1,1,O
231,1437,2024,Popov,Rumbidzai,Cybersecurity,678,330,330,2024-05-04,2024-06-19,Y,1,1,O
231,1920,2025,Popov,Rumbidzai,English Literature,678,330,511,2025-05-04,2024-08-21,Y,1,1,O
231,1437,2025,Popov,Rumbidzai,Cybersecurity,678,330,511,2025-05-04,2024-08-21,Y,1,1,O
231,1920,2025,Popov,Rumbidzai,English Literature,205,330,293,2025-05-14,2025-04-18,Y,1,1,P
231,1437,2025,Popov,Rumbidzai,Cybersecurity,205,330,293,2025-05-14,2025-04-18,Y,1,1,P
231,1317,2023,Popov,Rumbidzai,Discrete Mathematics,748,330,137,2023-12-10,2023-03-26,Y,1,1,O
478,1143,2024,Watanabe,Dina,Linguistics,223,871,286,2024-03-19,2024-11-06,Y,1,1,O
478,1306,2024,Watanabe,Dina,French,223,871,286,2024-03-19,2024-11-06,Y,1,1,O
478,1143,2025,Watanabe,Dina,Linguistics,223,871,692,2025-03-27,2023-01-11,Y,1,1,O
478,1306,2025,Watanabe,Dina,French,223,871,692,2025-03-27,2023-01-11,Y,1,1,O
478,1143,2024,Watanabe,Dina,Linguistics,37,871,197,2024-05-19,2025-06-21,N,0,0,W
478,1306,2024,Watanabe,Dina,French,37,871,197,2024-05-19,2025-06-21,N,0,0,W
409,1143,2025,Takahashi,Raj,Linguistics,223,984,692,2025-03-27,2023-01-11,Y,1,1,O
409,1306,2025,Takahashi,Raj,French,223,984,692,2025-03-27,2023-01-11,Y,1,1,O
409,1143,2023,Takahashi,Raj,Linguistics,223,984,564,2023-10-24,2024-06-29,Y,1,1,O
409,1306,2023,Takahashi,Raj,French,223,984,564,2023-10-24,2024-06-29,Y,1,1,O
409,1306,2024,Takahashi,Raj,French,37,984,197,2024-05-19,2025-06-21,Y,1,1,O
409,1143,2024,Takahashi,Raj,Linguistics,37,984,197,2024-05-19,2025-06-21,Y,1,1,O
32,278,2023,Müller,Huang,Nursing,37,543,551,2023-03-19,2024-02-20,Y,1,1,O
32,492,2023,Müller,Huang,Italian,726,543,1040,2023-11-03,2023-05-01,Y,1,1,P
32,492,2024,Müller,Huang,Italian,99,543,901,2024-11-04,2023-10-09,Y,1,1,P
32,492,2025,Müller,Huang,Italian,99,543,66,2025-02-06,2025-07-12,N,0,0,A
67,1306,2025,Cho,Lucia,French,37,525,542,2025-06-19,2024-07-19,Y,1,1,O
67,1143,2025,Cho,Lucia,Linguistics,37,525,542,2025-06-19,2024-07-19,Y,1,1,O
496,1266,2023,Ben-Ahmad,Marie,History,295,164,200,2023-07-20,2024-05-18,~,0,1,Z
496,557,2025,Ben-Ahmad,Marie,Arabic,639,164,272,2025-03-17,2023-04-07,~,0,1,Z
496,557,2023,Ben-Ahmad,Marie,Arabic,924,164,1124,2023-09-18,2025-05-25,Y,1,1,Y
496,557,2024,Ben-Ahmad,Marie,Arabic,924,164,997,2024-05-08,2024-05-25,Y,1,1,Y
496,557,2024,Ben-Ahmad,Marie,Arabic,924,164,846,2024-03-23,2023-05-16,Y,1,1,Y
318,871,2023,Al-Khalil,Marie,Database Design,658,863,281,2023-12-01,2025-07-02,Y,1,1,L
318,871,2025,Al-Khalil,Marie,Database Design,658,863,708,2025-06-02,2025-01-03,Y,1,1,P
462,891,2025,Agarwal,Mohamed,Journalism,137,182,525,2025-04-26,2024-12-16,Y,1,1,P
462,1749,2024,Agarwal,Mohamed,International Business,954,182,223,2024-01-10,2024-12-22,Y,1,1,P
462,1867,2023,Agarwal,Mohamed,Project Management,515,182,1043,2023-11-29,2024-07-21,Y,1,1,P
462,1867,2025,Agarwal,Mohamed,Project Management,515,182,810,2025-05-12,2023-12-10,Y,1,1,P
462,1867,2025,Agarwal,Mohamed,Project Management,515,182,496,2025-03-04,2024-12-23,Y,1,1,P
462,1867,2024,Agarwal,Mohamed,Project Management,788,182,854,2024-04-23,2023-11-13,Y,1,1,P
462,1867,2025,Agarwal,Mohamed,Project Management,788,182,432,2025-02-16,2023-03-04,Y,1,1,P
462,1798,2025,Agarwal,Mohamed,Algorithms,860,182,391,2025-07-03,2025-08-06,Y,1,1,P
462,1798,2024,Agarwal,Mohamed,Algorithms,640,182,775,2024-06-21,2023-06-21,Y,1,1,P
462,1798,2023,Agarwal,Mohamed,Algorithms,737,182,1003,2023-06-19,2024-08-06,Y,1,1,Y
462,547,2025,Agarwal,Mohamed,System Administration,412,182,1066,2025-01-20,2025-05-23,Y,1,1,P
462,547,2023,Agarwal,Mohamed,System Administration,412,182,673,2023-07-07,2024-12-20,Y,1,1,P
462,1896,2023,Agarwal,Mohamed,Public Speaking,71,182,669,2023-10-25,2023-03-21,Y,1,1,P
251,557,2025,Torres,Ruth,Arabic,376,927,617,2025-06-02,2025-01-03,Y,1,1,P
251,557,2023,Torres,Ruth,Arabic,880,927,993,2023-04-01,2025-02-23,Y,1,1,Y
155,1143,2025,White,Jose,Linguistics,37,101,542,2025-06-19,2024-07-19,Y,1,1,O
155,1306,2025,White,Jose,French,37,101,542,2025-06-19,2024-07-19,Y,1,1,O
284,1437,2025,Lewis,Richard,Cybersecurity,223,578,498,2025-08-12,2023-11-10,N,0,0,A
284,1143,2025,Lewis,Richard,Linguistics,223,578,498,2025-08-12,2023-11-10,N,0,0,A
284,1437,2025,Lewis,Richard,Cybersecurity,37,578,574,2025-04-03,2023-11-01,Y,1,1,O
284,1143,2025,Lewis,Richard,Linguistics,37,578,574,2025-04-03,2023-11-01,Y,1,1,O
284,1920,2024,Lewis,Richard,English Literature,205,578,239,2024-04-20,2025-04-13,Y,1,1,P
284,1437,2024,Lewis,Richard,Cybersecurity,205,578,239,2024-04-20,2025-04-13,Y,1,1,P
284,1920,2024,Lewis,Richard,English Literature,205,578,484,2024-10-08,2024-05-16,Y,1,1,P
284,1437,2024,Lewis,Richard,Cybersecurity,205,578,484,2024-10-08,2024-05-16,Y,1,1,P
284,1317,2023,Lewis,Richard,Discrete Mathematics,748,578,137,2023-12-10,2023-03-26,N,0,0,A
498,1749,2024,Petrov,Michelle,International Business,197,185,1093,2024-07-25,2025-01-04,Y,1,1,L
498,1867,2023,Petrov,Michelle,Project Management,67,185,768,2023-07-16,2025-01-18,Y,1,1,P
498,1867,2023,Petrov,Michelle,Project Management,515,185,557,2023-07-01,2023-07-22,Y,1,1,P
498,1867,2023,Petrov,Michelle,Project Management,515,185,37,2023-03-01,2024-05-26,N,0,0,A
498,1867,2024,Petrov,Michelle,Project Management,515,185,504,2024-12-15,2024-05-29,N,0,0,A
498,1867,2023,Petrov,Michelle,Project Management,788,185,183,2023-08-30,2024-12-28,Y,1,1,P
498,1867,2024,Petrov,Michelle,Project Management,788,185,717,2024-05-05,2023-12-26,N,0,0,A
498,1798,2024,Petrov,Michelle,Algorithms,856,185,414,2024-11-10,2025-07-30,Y,1,1,P
498,1798,2024,Petrov,Michelle,Algorithms,856,185,642,2024-10-07,2025-07-03,Y,1,1,P
498,1798,2024,Petrov,Michelle,Algorithms,737,185,861,2024-12-23,2024-10-08,Y,1,1,Y
498,547,2024,Petrov,Michelle,System Administration,412,185,750,2024-07-19,2024-04-09,Y,1,1,P
498,1896,2025,Petrov,Michelle,Public Speaking,71,185,515,2025-07-21,2024-02-04,Y,1,1,P
256,1143,2023,Taylor,Jean,Linguistics,223,68,842,2023-05-25,2024-10-12,Y,1,1,O
256,1437,2023,Taylor,Jean,Cybersecurity,223,68,842,2023-05-25,2024-10-12,Y,1,1,O
256,1437,2023,Taylor,Jean,Cybersecurity,223,68,564,2023-10-24,2024-06-29,Y,1,1,O
256,1143,2023,Taylor,Jean,Linguistics,223,68,564,2023-10-24,2024-06-29,Y,1,1,O
256,1920,2024,Taylor,Jean,English Literature,678,68,60,2024-05-02,2023-03-20,Y,1,1,O
256,1437,2024,Taylor,Jean,Cybersecurity,678,68,60,2024-05-02,2023-03-20,Y,1,1,O
221,1143,2024,Al-Mahmoud,Hassan,Linguistics,223,615,286,2024-03-19,2024-11-06,Y,1,1,O
221,1306,2024,Al-Mahmoud,Hassan,French,223,615,286,2024-03-19,2024-11-06,Y,1,1,O
221,1143,2025,Al-Mahmoud,Hassan,Linguistics,223,615,498,2025-08-12,2023-11-10,Y,1,1,O
221,1306,2025,Al-Mahmoud,Hassan,French,223,615,498,2025-08-12,2023-11-10,Y,1,1,O
66,1266,2024,Ramirez,Jean,History,846,549,653,2024-10-09,2025-04-29,N,0,0,A
66,1266,2023,Ramirez,Jean,History,295,549,200,2023-07-20,2024-05-18,Y,1,1,L
66,557,2023,Ramirez,Jean,Arabic,376,549,417,2023-03-29,2024-04-27,N,0,0,A
66,557,2023,Ramirez,Jean,Arabic,880,549,1115,2023-04-20,2023-11-11,Y,1,1,Y
66,557,2023,Ramirez,Jean,Arabic,924,549,1124,2023-09-18,2025-05-25,Y,1,1,Y
66,557,2024,Ramirez,Jean,Arabic,924,549,997,2024-05-08,2024-05-25,Y,1,1,Y
66,557,2024,Ramirez,Jean,Arabic,924,549,846,2024-03-23,2023-05-16,Y,1,1,Y
40,1437,2024,Choi,Elena,Cybersecurity,223,338,286,2024-03-19,2024-11-06,Y,1,1,O
40,1143,2024,Choi,Elena,Linguistics,223,338,286,2024-03-19,2024-11-06,Y,1,1,O
40,1317,2024,Choi,Elena,Discrete Mathematics,650,338,969,2024-02-17,2023-04-13,Y,1,1,O
310,278,2025,Williams,Valentina,Nursing,223,322,498,2025-08-12,2023-11-10,Y,1,1,O
41,1143,2023,Robinson,Dmitri,Linguistics,37,279,551,2023-03-19,2024-02-20,Y,1,1,O
41,1306,2023,Robinson,Dmitri,French,37,279,551,2023-03-19,2024-02-20,Y,1,1,O
77,1266,2025,Thomas,Dmitri,History,846,288,999,2025-01-31,2024-07-01,Y,1,1,P
77,1266,2024,Thomas,Dmitri,History,846,288,1025,2024-04-30,2023-04-27,N,0,0,A
77,1266,2025,Thomas,Dmitri,History,846,288,457,2025-07-03,2025-08-06,Y,1,1,P
77,557,2023,Thomas,Dmitri,Arabic,376,288,199,2023-12-01,2025-07-02,Y,1,1,P
77,557,2025,Thomas,Dmitri,Arabic,639,288,460,2025-08-13,2025-03-04,Y,1,1,P
352,557,2023,Popov,Anita,Arabic,880,251,993,2023-04-01,2025-02-23,Y,1,1,Y
352,557,2024,Popov,Anita,Arabic,880,251,458,2024-11-12,2024-01-04,Y,1,1,Y
150,557,2023,Lewis,Efua,Arabic,880,908,993,2023-04-01,2025-02-23,Y,1,1,Y
280,557,2025,Lim,Michael,Arabic,146,726,643,2025-01-28,2023-02-04,Y,1,1,Y
382,278,2025,Garcia,So-young,Nursing,223,236,498,2025-08-12,2023-11-10,Y,1,1,O
152,1306,2025,Gonzalez,Kenneth,French,37,508,671,2025-04-24,2024-03-29,Y,1,1,O
152,1143,2025,Gonzalez,Kenneth,Linguistics,37,508,671,2025-04-24,2024-03-29,Y,1,1,O
152,1306,2025,Gonzalez,Kenneth,French,37,508,542,2025-06-19,2024-07-19,Y,1,1,O
152,1143,2025,Gonzalez,Kenneth,Linguistics,37,508,542,2025-06-19,2024-07-19,Y,1,1,O
152,1148,2025,Gonzalez,Kenneth,Music Theory,20,508,614,2025-07-17,2024-02-11,Y,1,1,O
152,1148,2025,Gonzalez,Kenneth,Music Theory,897,508,664,2025-05-14,2025-04-18,Y,1,1,O
69,1306,2025,Cho,James,French,37,716,574,2025-04-03,2023-11-01,Y,1,1,O
69,1143,2025,Cho,James,Linguistics,37,716,574,2025-04-03,2023-11-01,Y,1,1,O
14,1867,2025,Yang,Luis,Project Management,515,931,263,2025-07-31,2024-07-26,Y,1,1,P
14,1867,2024,Yang,Luis,Project Management,788,931,717,2024-05-05,2023-12-26,N,0,0,A
14,1867,2025,Yang,Luis,Project Management,788,931,432,2025-02-16,2023-03-04,Y,1,1,P
14,1798,2023,Yang,Luis,Algorithms,856,931,20,2023-03-25,2025-01-27,Y,1,1,P
14,1798,2024,Yang,Luis,Algorithms,856,931,414,2024-11-10,2025-07-30,Y,1,1,P
14,1798,2024,Yang,Luis,Algorithms,856,931,642,2024-10-07,2025-07-03,Y,1,1,P
14,1798,2023,Yang,Luis,Algorithms,856,931,829,2023-06-23,2025-08-08,Y,1,1,P
14,1798,2025,Yang,Luis,Algorithms,737,931,811,2025-07-06,2023-03-19,Y,1,1,Y
14,547,2024,Yang,Luis,System Administration,683,931,61,2024-08-12,2024-01-25,Y,1,1,P
14,840,2024,Yang,Luis,Cloud Computing,192,931,743,2024-11-24,2024-11-04,N,0,0,A
14,1896,2024,Yang,Luis,Public Speaking,192,931,743,2024-11-24,2024-11-04,N,0,0,A
14,1798,2023,Yang,Luis,Algorithms,546,931,384,2023-01-16,2025-04-08,Y,1,1,P
457,1266,2023,Ramirez,Carmen,History,846,230,311,2023-06-04,2023-11-26,Y,1,1,P
457,1266,2023,Ramirez,Carmen,History,846,230,812,2023-01-08,2024-08-09,Y,1,1,P
457,1266,2023,Ramirez,Carmen,History,846,230,917,2023-01-20,2025-04-14,N,0,0,A
457,557,2024,Ramirez,Carmen,Arabic,880,230,321,2024-02-14,2023-05-25,Y,1,1,Y
436,278,2025,Nnamani,Wolfgang,Nursing,223,621,498,2025-08-12,2023-11-10,Y,1,1,O
436,278,2025,Nnamani,Wolfgang,Nursing,37,621,542,2025-06-19,2024-07-19,Y,1,1,O
413,1867,2024,Ruiz,Ursula,Project Management,788,727,854,2024-04-23,2023-11-13,Y,1,1,P
413,547,2024,Ruiz,Ursula,System Administration,412,727,596,2024-02-18,2024-03-13,Y,1,1,P
413,547,2023,Ruiz,Ursula,System Administration,412,727,673,2023-07-07,2024-12-20,Y,1,1,P
413,1896,2025,Ruiz,Ursula,Public Speaking,71,727,515,2025-07-21,2024-02-04,Y,1,1,P
222,1437,2025,Xu,Nathalie,Cybersecurity,223,232,498,2025-08-12,2023-11-10,Y,1,1,O
222,1143,2025,Xu,Nathalie,Linguistics,223,232,498,2025-08-12,2023-11-10,Y,1,1,O
222,1437,2025,Xu,Nathalie,Cybersecurity,37,232,574,2025-04-03,2023-11-01,Y,1,1,O
222,1143,2025,Xu,Nathalie,Linguistics,37,232,574,2025-04-03,2023-11-01,Y,1,1,O
222,1920,2024,Xu,Nathalie,English Literature,205,232,239,2024-04-20,2025-04-13,Y,1,1,P
222,1437,2024,Xu,Nathalie,Cybersecurity,205,232,239,2024-04-20,2025-04-13,Y,1,1,P
222,1920,2024,Xu,Nathalie,English Literature,205,232,484,2024-10-08,2024-05-16,Y,1,1,P
222,1437,2024,Xu,Nathalie,Cybersecurity,205,232,484,2024-10-08,2024-05-16,Y,1,1,P
222,1317,2023,Xu,Nathalie,Discrete Mathematics,748,232,137,2023-12-10,2023-03-26,N,0,0,A
358,1148,2025,Al-Rashid,Michelle,Music Theory,20,832,398,2025-05-04,2024-08-21,Y,1,1,O
358,1148,2024,Al-Rashid,Michelle,Music Theory,897,832,486,2024-10-08,2024-05-16,Y,1,1,O
12,1148,2024,Petit,Laura,Music Theory,897,409,872,2024-04-20,2025-04-13,Y,1,1,O
12,1148,2024,Petit,Laura,Music Theory,897,409,486,2024-10-08,2024-05-16,Y,1,1,O
120,871,2023,Smith,Elena,Database Design,658,797,977,2023-03-29,2024-04-27,N,0,0,A
120,1622,2025,Smith,Elena,Spanish,286,797,426,2025-08-25,2025-05-17,Y,1,1,P
120,1622,2024,Smith,Elena,Spanish,286,797,232,2024-02-29,2023-06-24,N,0,0,A
179,1143,2023,Mohamed,Claire,Linguistics,223,143,564,2023-10-24,2024-06-29,Y,1,1,O
179,1306,2023,Mohamed,Claire,French,223,143,564,2023-10-24,2024-06-29,Y,1,1,O
179,1143,2024,Mohamed,Claire,Linguistics,37,143,197,2024-05-19,2025-06-21,Y,1,1,O
179,1306,2024,Mohamed,Claire,French,37,143,197,2024-05-19,2025-06-21,Y,1,1,O
179,1306,2025,Mohamed,Claire,French,37,143,671,2025-04-24,2024-03-29,Y,1,1,O
179,1143,2025,Mohamed,Claire,Linguistics,37,143,671,2025-04-24,2024-03-29,Y,1,1,O
289,1143,2025,Jones,Maria,Linguistics,37,906,671,2025-04-24,2024-03-29,Y,1,1,O
289,1437,2025,Jones,Maria,Cybersecurity,37,906,671,2025-04-24,2024-03-29,Y,1,1,O
407,891,2023,Kumar,Thomas,Journalism,646,15,1087,2023-01-13,2023-04-05,Y,1,1,P
415,1266,2023,Mthembu,Mark,History,295,599,200,2023-07-20,2024-05-18,Y,1,1,P
415,557,2023,Mthembu,Mark,Arabic,376,599,1010,2023-09-19,2023-06-28,N,0,0,A
415,557,2025,Mthembu,Mark,Arabic,639,599,272,2025-03-17,2023-04-07,Y,1,1,P
37,871,2023,Kim,Seung-ho,Database Design,658,199,977,2023-03-29,2024-04-27,Y,1,1,P
37,871,2025,Kim,Seung-ho,Database Design,658,199,708,2025-06-02,2025-01-03,Y,1,1,P
37,871,2023,Kim,Seung-ho,Database Design,682,199,182,2023-12-31,2025-01-14,Y,1,1,P
281,1266,2023,Kim,Joseph,History,846,65,311,2023-06-04,2023-11-26,Y,1,1,P
281,1266,2024,Kim,Joseph,History,846,65,455,2024-01-23,2024-06-17,N,0,0,A
281,557,2023,Kim,Joseph,Arabic,639,65,146,2023-02-07,2024-01-20,N,0,0,A
281,557,2023,Kim,Joseph,Arabic,880,65,993,2023-04-01,2025-02-23,Y,1,1,Y
280,557,2024,Lim,Michael,Arabic,687,726,452,2024-12-19,2023-09-12,Y,1,1,Y
2,871,2025,Lee,Valeria,Database Design,658,179,843,2025-01-26,2025-07-04,Y,1,1,P
2,871,2024,Lee,Valeria,Database Design,682,179,169,2024-12-07,2025-06-23,N,0,0,A
25,1266,2023,Diaz,Nancy,History,846,280,812,2023-01-08,2024-08-09,Y,1,1,P
25,1266,2023,Diaz,Nancy,History,846,280,917,2023-01-20,2025-04-14,Y,1,1,P
25,1266,2023,Diaz,Nancy,History,846,280,776,2023-12-27,2025-03-22,Y,1,1,L
251,581,2023,Torres,Ruth,Religious Studies,935,927,1054,2023-03-09,2025-08-22,Y,1,1,P
251,581,2025,Torres,Ruth,Religious Studies,821,927,862,2025-05-05,2024-10-24,Y,1,1,P
251,581,2023,Torres,Ruth,Religious Studies,553,927,315,2023-06-23,2025-08-08,Y,1,1,P
251,180,2024,Torres,Ruth,Marketing,589,927,128,2024-05-08,2024-03-31,N,0,0,A
251,448,2024,Torres,Ruth,User Experience Design,370,927,1013,2024-07-08,2023-05-15,Y,1,1,P
25,1116,2023,Diaz,Nancy,Theater,596,280,707,2023-03-26,2024-06-08,N,0,0,A
465,581,2024,Okafor,Efua,Religious Studies,935,683,1026,2024-09-12,2023-04-15,Y,1,1,P
465,581,2024,Okafor,Efua,Religious Studies,821,683,1037,2024-11-06,2023-12-03,~,0,1,Z
465,581,2023,Okafor,Efua,Religious Studies,553,683,473,2023-01-16,2025-04-08,Y,1,1,P
465,1550,2025,Okafor,Efua,Biology,886,683,916,2025-02-28,2023-11-28,Y,1,1,P
465,1550,2024,Okafor,Efua,Biology,886,683,1075,2024-12-09,2024-03-12,N,0,0,A
465,1602,2025,Okafor,Efua,Statistics,794,683,1112,2025-05-12,2023-12-10,N,0,0,A
465,1602,2024,Okafor,Efua,Statistics,794,683,363,2024-05-15,2024-08-20,N,0,0,A
465,1602,2025,Okafor,Efua,Statistics,794,683,411,2025-03-04,2024-12-23,N,0,0,A
465,1602,2024,Okafor,Efua,Statistics,913,683,212,2024-05-12,2024-11-03,N,0,0,A
291,1116,2024,Ibrahim,Valeria,Theater,15,757,148,2024-04-23,2023-04-25,Y,1,1,P
291,1602,2023,Ibrahim,Valeria,Statistics,794,757,141,2023-11-29,2024-07-21,~,0,1,Z
291,1602,2023,Ibrahim,Valeria,Statistics,794,757,665,2023-07-01,2023-07-22,Y,1,1,P
291,1602,2023,Ibrahim,Valeria,Statistics,794,757,71,2023-03-01,2024-05-26,Y,1,1,P
291,1602,2023,Ibrahim,Valeria,Statistics,913,757,1073,2023-06-16,2025-02-25,Y,1,1,P
291,448,2025,Ibrahim,Valeria,User Experience Design,370,757,737,2025-07-21,2024-02-04,Y,1,1,P
291,448,2024,Ibrahim,Valeria,User Experience Design,757,757,355,2024-03-06,2024-03-10,Y,1,1,P
89,1537,2025,Nkomo,Matthew,Nutrition,444,67,319,2025-07-18,2024-11-05,Y,1,1,P
89,1602,2025,Nkomo,Matthew,Statistics,794,67,411,2025-03-04,2024-12-23,Y,1,1,P
89,1602,2025,Nkomo,Matthew,Statistics,913,67,15,2025-07-30,2024-09-10,N,0,0,A
346,1116,2024,Reddy,Hana,Theater,596,880,418,2024-05-27,2023-06-02,N,0,0,A
346,1116,2025,Reddy,Hana,Theater,596,880,143,2025-03-08,2025-03-12,N,0,0,A
415,1116,2024,Mthembu,Mark,Theater,596,599,418,2024-05-27,2023-06-02,~,0,1,Z
415,1116,2023,Mthembu,Mark,Theater,15,599,599,2023-05-27,2025-04-16,Y,1,1,P
415,484,2024,Mthembu,Mark,Chemistry,330,599,387,2024-10-30,2025-04-26,N,0,0,A
415,484,2024,Mthembu,Mark,Chemistry,330,599,1032,2024-12-23,2025-03-29,Y,1,1,P
415,484,2024,Mthembu,Mark,Chemistry,871,599,628,2024-07-12,2023-09-27,Y,1,1,P
415,448,2024,Mthembu,Mark,User Experience Design,370,599,47,2024-07-16,2023-10-04,Y,1,1,P
415,448,2023,Mthembu,Mark,User Experience Design,757,599,1004,2023-06-11,2023-03-17,Y,1,1,P
415,448,2023,Mthembu,Mark,User Experience Design,757,599,164,2023-08-18,2023-09-26,Y,1,1,P
77,652,2023,Thomas,Dmitri,Linear Algebra,984,288,99,2023-06-09,2025-07-24,Y,1,1,P
77,652,2023,Thomas,Dmitri,Linear Algebra,984,288,265,2023-07-03,2025-07-29,Y,1,1,P
77,652,2023,Thomas,Dmitri,Linear Algebra,984,288,914,2023-09-02,2024-01-23,Y,1,1,P
77,1116,2024,Thomas,Dmitri,Theater,15,288,230,2024-06-27,2023-09-25,N,0,0,A
77,1116,2025,Thomas,Dmitri,Theater,15,288,419,2025-05-25,2024-11-02,N,0,0,A
77,1116,2025,Thomas,Dmitri,Theater,15,288,1057,2025-02-16,2023-06-20,Y,1,1,P
77,1602,2023,Thomas,Dmitri,Statistics,794,288,665,2023-07-01,2023-07-22,Y,1,1,P
77,1602,2023,Thomas,Dmitri,Statistics,794,288,71,2023-03-01,2024-05-26,N,0,0,A
77,1602,2025,Thomas,Dmitri,Statistics,794,288,1059,2025-07-31,2024-07-26,Y,1,1,P
77,1602,2024,Thomas,Dmitri,Statistics,913,288,193,2024-04-06,2025-01-10,Y,1,1,P
77,1602,2023,Thomas,Dmitri,Statistics,913,288,351,2023-04-29,2024-04-20,Y,1,1,P
77,1602,2023,Thomas,Dmitri,Statistics,913,288,70,2023-06-30,2024-10-25,Y,1,1,L
384,1550,2024,Clark,Ruth,Biology,543,295,1052,2024-10-20,2024-04-25,N,0,0,A
384,1550,2023,Clark,Ruth,Biology,525,295,488,2023-02-12,2024-08-08,Y,1,1,P
384,652,2025,Clark,Ruth,Linear Algebra,984,295,213,2025-03-22,2023-12-20,Y,1,1,P
384,1116,2024,Clark,Ruth,Theater,596,295,418,2024-05-27,2023-06-02,Y,1,1,P
384,1116,2025,Clark,Ruth,Theater,596,295,143,2025-03-08,2025-03-12,Y,1,1,L
384,1116,2023,Clark,Ruth,Theater,596,295,707,2023-03-26,2024-06-08,Y,1,1,P
352,1537,2024,Popov,Anita,Nutrition,164,251,171,2024-06-13,2025-05-01,Y,1,1,P
352,1537,2024,Popov,Anita,Nutrition,164,251,18,2024-08-14,2023-01-26,Y,1,1,P
352,1537,2023,Popov,Anita,Nutrition,164,251,508,2023-09-13,2024-10-22,N,0,0,A
352,448,2024,Popov,Anita,User Experience Design,370,251,1013,2024-07-08,2023-05-15,N,0,0,A
66,581,2024,Ramirez,Jean,Religious Studies,553,549,155,2024-04-26,2023-08-07,Y,1,1,P
66,448,2025,Ramirez,Jean,User Experience Design,757,549,284,2025-03-19,2024-12-09,N,0,0,A
66,448,2023,Ramirez,Jean,User Experience Design,757,549,164,2023-08-18,2023-09-26,N,0,0,A
131,1116,2025,Agarwal,Ruvimbo,Theater,15,788,419,2025-05-25,2024-11-02,Y,1,1,P
131,448,2023,Agarwal,Ruvimbo,User Experience Design,370,788,844,2023-10-25,2023-03-21,Y,1,1,P
131,448,2023,Agarwal,Ruvimbo,User Experience Design,757,788,440,2023-09-01,2023-12-06,Y,1,1,P
131,448,2023,Agarwal,Ruvimbo,User Experience Design,757,788,1004,2023-06-11,2023-03-17,Y,1,1,P
131,448,2024,Agarwal,Ruvimbo,User Experience Design,757,788,335,2024-10-26,2023-07-17,Y,1,1,P
416,1116,2024,Rossi,Daniel,Theater,596,658,1033,2024-06-11,2025-02-11,Y,1,1,P
416,1116,2023,Rossi,Daniel,Theater,596,658,707,2023-03-26,2024-06-08,Y,1,1,P
416,1537,2023,Rossi,Daniel,Nutrition,164,658,508,2023-09-13,2024-10-22,Y,1,1,P
416,1537,2023,Rossi,Daniel,Nutrition,164,658,629,2023-07-06,2024-09-17,Y,1,1,P
416,1602,2024,Rossi,Daniel,Statistics,794,658,814,2024-12-15,2024-05-29,N,0,0,A
416,1602,2023,Rossi,Daniel,Statistics,913,658,1073,2023-06-16,2025-02-25,Y,1,1,P
